timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,subject_id,notes,recording_id,ind
1695640958230,-0.9794922,0.07324219,0.0859375,0.125,-0.3125,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,429
1695640958270,-0.98828125,0.06347656,0.08300781,0.0,-0.125,0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,430
1695640958310,-0.9980469,0.07324219,0.09277344,-0.15625,-0.125,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,431
1695640958350,-0.9873047,0.06347656,0.08105469,-0.53125,-0.125,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,432
1695640958390,-0.99902344,0.0625,0.08300781,-0.28125,-0.1875,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,433
1695640958430,-0.9951172,0.0703125,0.0859375,-0.21875,0.0,0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,434
1695640958470,-0.9863281,0.06542969,0.0859375,-0.21875,-0.1875,0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,435
1695640958510,-0.9921875,0.06933594,0.078125,-0.15625,-0.1875,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,436
1695640958550,-0.99902344,0.07519531,0.08886719,-0.09375,-0.3125,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,437
1695640958590,-0.99609375,0.08105469,0.09082031,0.125,-0.1875,0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,438
1695640958630,-0.9921875,0.07519531,0.08984375,0.25,0.0,0.0625,-76.8125,18.1875,-181.6875,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,439
1695640958670,-0.99609375,0.083984375,0.07714844,0.0625,-0.125,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,440
1695640958710,-0.9970703,0.07128906,0.09082031,-0.09375,-0.3125,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,441
1695640958750,-0.9873047,0.076171875,0.09082031,-0.09375,-0.25,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,442
1695640958790,-0.9951172,0.0703125,0.07128906,-0.28125,-0.3125,0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,443
1695640958830,-0.9873047,0.07421875,0.09082031,-0.28125,-0.3125,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,444
1695640958870,-0.99316406,0.06738281,0.08496094,-0.21875,-0.1875,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,445
1695640958910,-0.9873047,0.068359375,0.083984375,-0.40625,-0.25,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,446
1695640958950,-0.9980469,0.07519531,0.09472656,-0.28125,0.0,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,447
1695640958990,-0.9951172,0.06640625,0.07324219,-0.15625,0.0,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,448
1695640959030,-0.98828125,0.0703125,0.08203125,-0.46875,-0.1875,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,449
1695640959070,-0.99316406,0.07324219,0.08691406,-0.28125,-0.25,0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,450
1695640959110,-0.9941406,0.078125,0.08203125,-0.59375,-0.3125,0.125,-77.375,16.5625,-181.5625,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,451
1695640959150,-0.9902344,0.0703125,0.09277344,-0.65625,-0.25,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,452
1695640959190,-0.9941406,0.06738281,0.08203125,-0.34375,0.0,0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,453
1695640959230,-0.9941406,0.072265625,0.08496094,-0.15625,-0.0625,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,454
1695640959270,-0.99121094,0.076171875,0.09082031,-0.09375,0.125,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,455
1695640959310,-0.9980469,0.07128906,0.08886719,-0.09375,0.0,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,456
1695640959350,-0.99316406,0.072265625,0.08105469,0.0625,-0.0625,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,457
1695640959390,-0.98535156,0.07910156,0.09375,-0.09375,-0.1875,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,458
1695640959430,-0.99609375,0.06738281,0.0859375,0.125,0.0625,-0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,459
1695640959470,-0.99609375,0.07324219,0.08886719,0.25,0.125,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,460
1695640959510,-0.9970703,0.06738281,0.099609375,0.1875,0.1875,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,461
1695640959550,-0.9873047,0.072265625,0.083984375,0.125,0.0625,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,462
1695640959590,-0.9941406,0.06738281,0.08886719,-0.03125,0.125,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,463
1695640959630,-0.99316406,0.072265625,0.08886719,-0.09375,0.21875,0.0,-76.375,16.5625,-182.125,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,464
1695640959670,-0.9941406,0.0703125,0.10546875,-0.15625,0.1875,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,465
1695640959710,-0.9892578,0.06933594,0.09472656,-0.21875,0.28125,-0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,466
1695640959750,-0.9941406,0.07128906,0.083984375,-0.15625,0.21875,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,467
1695640959790,-1.0039062,0.06640625,0.087890625,-0.34375,0.21875,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,468
1695640959830,-0.9863281,0.0703125,0.08691406,-0.15625,0.1875,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,469
1695640959870,-0.9941406,0.06738281,0.09472656,-0.09375,0.375,0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,470
1695640959910,-0.9863281,0.068359375,0.08105469,-0.40625,0.1875,0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,471
1695640959950,-0.99121094,0.0703125,0.08691406,-0.28125,0.25,0.25,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,472
1695640959990,-0.99121094,0.06933594,0.07324219,0.21875,0.375,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,473
1695640960030,-0.9863281,0.07324219,0.091796875,0.03125,0.5,0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,474
1695640960070,-0.9941406,0.08300781,0.07324219,0.34375,0.4375,0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,475
1695640960110,-0.9902344,0.06933594,0.095703125,0.21875,0.3125,0.0625,-77.375,17.0,-181.5625,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,476
1695640960150,-0.9941406,0.068359375,0.078125,0.28125,0.1875,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,477
1695640960190,-0.9921875,0.076171875,0.091796875,0.40625,0.25,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,478
1695640960230,-0.99121094,0.068359375,0.08496094,0.28125,0.3125,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,479
1695640960270,-0.98828125,0.072265625,0.08984375,0.34375,0.4375,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,480
1695640960310,-0.9980469,0.07519531,0.08691406,0.21875,0.4375,0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,481
1695640960350,-0.9951172,0.07324219,0.08300781,0.03125,0.25,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,482
1695640960390,-0.9970703,0.07324219,0.091796875,-0.15625,0.1875,0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,483
1695640960430,-0.98535156,0.068359375,0.09082031,0.03125,0.3125,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,484
1695640960470,-1.0,0.072265625,0.087890625,-0.03125,0.4375,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,485
1695640960510,-0.99121094,0.072265625,0.072265625,0.03125,0.375,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,486
1695640960550,-0.99609375,0.06738281,0.08496094,0.15625,0.25,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,487
1695640960590,-0.98828125,0.07519531,0.0703125,-0.34375,0.09375,0.3125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,488
1695640960630,-0.9921875,0.064453125,0.078125,-0.09375,0.1875,0.25,-78.125,17.0,-182.625,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,489
1695640960670,-0.99121094,0.0703125,0.07910156,-0.34375,0.25,0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,490
1695640960710,-0.99121094,0.072265625,0.07519531,-0.46875,0.375,0.375,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,491
1695640960750,-0.9892578,0.068359375,0.08300781,-0.59375,0.375,0.25,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,492
1695640960790,-0.9892578,0.07714844,0.080078125,-0.03125,0.5,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,493
1695640960830,-0.9980469,0.078125,0.0859375,0.15625,0.4375,0.25,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,494
1695640960870,-0.99121094,0.06542969,0.087890625,0.28125,0.15625,0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,495
1695640960910,-0.98828125,0.072265625,0.083984375,0.5625,0.09375,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,496
1695640960950,-0.9902344,0.07519531,0.08691406,0.21875,0.25,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,497
1695640960990,-1.0029297,0.072265625,0.07421875,0.40625,0.4375,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,498
1695640961030,-0.9970703,0.07714844,0.08105469,0.53125,0.5625,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,499
1695640961070,-0.9970703,0.078125,0.07128906,0.75,0.25,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,500
1695640961110,-0.99609375,0.07324219,0.06933594,0.875,0.09375,-0.0625,-76.8125,16.6875,-183.0625,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,501
1695640961150,-1.0,0.07324219,0.083984375,0.8125,0.09375,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,502
1695640961190,-0.99316406,0.07324219,0.07324219,0.5625,-0.03125,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,503
1695640961230,-0.9980469,0.07519531,0.076171875,0.34375,0.1875,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,504
1695640961270,-0.9814453,0.07421875,0.06640625,0.28125,0.09375,-0.25,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,505
1695640961310,-1.0009766,0.072265625,0.08496094,0.28125,0.09375,-0.25,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,506
1695640961350,-0.99609375,0.07714844,0.07519531,0.21875,0.03125,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,507
1695640961390,-0.99121094,0.07324219,0.072265625,-0.03125,-0.09375,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,508
1695640961430,-0.99902344,0.0703125,0.08105469,-0.03125,-0.15625,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,509
1695640961470,-0.9970703,0.06738281,0.07421875,-0.21875,0.09375,0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,510
1695640961510,-1.0,0.06640625,0.0859375,-0.59375,-0.09375,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,511
1695640961550,-0.9921875,0.06933594,0.07519531,-0.28125,-0.03125,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,512
1695640961590,-0.9902344,0.07714844,0.076171875,-0.15625,-0.03125,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,513
1695640961630,-0.9951172,0.06347656,0.07910156,-0.09375,-0.03125,-0.125,-79.0625,18.1875,-181.6875,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,514
1695640961670,-0.99609375,0.08300781,0.09277344,0.15625,-0.15625,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,515
1695640961710,-0.98828125,0.07519531,0.07714844,0.21875,-0.28125,-0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,516
1695640961750,-1.0029297,0.06738281,0.0859375,0.40625,-0.15625,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,517
1695640961790,-0.9892578,0.07324219,0.08300781,0.21875,-0.09375,-0.25,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,518
1695640961830,-0.99316406,0.072265625,0.08203125,0.15625,0.09375,-0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,519
1695640961870,-0.98535156,0.078125,0.068359375,0.15625,-0.09375,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,520
1695640961910,-0.9941406,0.06933594,0.083984375,0.09375,-0.09375,-0.25,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,521
1695640961950,-0.9941406,0.07519531,0.08203125,0.15625,-0.09375,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,522
1695640961990,-0.9980469,0.08105469,0.08886719,0.09375,-0.03125,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,523
1695640962030,-0.99902344,0.06738281,0.08886719,-0.09375,0.03125,-0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,524
1695640962070,-0.99902344,0.068359375,0.08203125,-0.21875,-0.03125,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,525
1695640962110,-1.0068359,0.0703125,0.07714844,-0.34375,-0.15625,-0.1875,-78.0,17.4375,-180.9375,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,526
1695640962150,-0.99902344,0.072265625,0.07910156,-0.09375,-0.21875,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,527
1695640962190,-0.99121094,0.07519531,0.078125,0.21875,-0.15625,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,528
1695640962230,-0.99316406,0.07421875,0.078125,-0.28125,-0.28125,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,529
1695640962270,-0.9902344,0.06542969,0.076171875,-0.03125,-0.21875,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,530
1695640962310,-0.99609375,0.07421875,0.08984375,-0.34375,-0.28125,0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,531
1695640962350,-0.99316406,0.06640625,0.07519531,-0.28125,-0.15625,0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,532
1695640962390,-0.9970703,0.07519531,0.07519531,-0.03125,-0.03125,0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,533
1695640962430,-0.99121094,0.0703125,0.08105469,-0.09375,-0.21875,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,534
1695640962470,-1.0,0.06738281,0.08886719,-0.03125,-0.34375,0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,535
1695640962510,-0.9951172,0.068359375,0.06933594,0.15625,-0.34375,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,536
1695640962550,-0.99609375,0.06640625,0.09765625,0.34375,-0.34375,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,537
1695640962590,-0.9941406,0.07128906,0.0859375,0.21875,-0.28125,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,538
1695640962630,-0.99121094,0.07910156,0.078125,0.21875,-0.28125,-0.1875,-76.8125,16.6875,-181.6875,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,539
1695640962670,-0.9980469,0.072265625,0.08886719,0.21875,-0.21875,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,540
1695640962710,-0.9970703,0.07519531,0.072265625,-0.03125,-0.15625,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,541
1695640962750,-0.9941406,0.080078125,0.08984375,-0.15625,-0.46875,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,542
1695640962790,-0.98828125,0.07324219,0.07714844,-0.34375,-0.40625,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,543
1695640962830,-0.9951172,0.07421875,0.08105469,-0.21875,-0.34375,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,544
1695640962870,-0.98828125,0.07324219,0.080078125,-0.40625,-0.21875,0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,545
1695640962910,-0.9941406,0.07128906,0.08105469,-0.28125,-0.21875,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,546
1695640962950,-0.9892578,0.080078125,0.0859375,-0.40625,-0.34375,-0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,547
1695640962990,-0.99121094,0.072265625,0.0859375,-0.59375,-0.34375,-0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,548
1695640963030,-1.0029297,0.07714844,0.099609375,-0.21875,-0.28125,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,549
1695640963070,-0.9980469,0.076171875,0.08886719,-0.59375,-0.34375,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,550
1695640963110,-0.9902344,0.0703125,0.08691406,-0.28125,-0.46875,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,551
1695640963150,-0.9892578,0.0703125,0.07910156,-0.34375,-0.59375,0.0625,-78.4375,18.0625,-181.875,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,552
1695640963190,-1.0039062,0.06640625,0.091796875,-0.46875,-0.59375,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,553
1695640963230,-0.99902344,0.06738281,0.09863281,-0.34375,-0.40625,0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,554
1695640963270,-0.9941406,0.06933594,0.0859375,-0.03125,-0.40625,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,555
1695640963310,-0.9921875,0.06640625,0.095703125,-0.03125,-0.15625,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,556
1695640963350,-0.9941406,0.07519531,0.08105469,0.09375,-0.46875,-0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,557
1695640963390,-0.9951172,0.068359375,0.09765625,0.15625,-0.59375,-0.375,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,558
1695640963430,-0.9863281,0.068359375,0.0859375,0.15625,-0.40625,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,559
1695640963470,-0.9980469,0.07910156,0.09667969,0.28125,-0.15625,-0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,560
1695640963510,-0.9921875,0.07128906,0.08691406,0.15625,-0.15625,-0.25,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,561
1695640963550,-1.0029297,0.059570312,0.083984375,0.15625,-0.21875,-0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,562
1695640963590,-0.9902344,0.06738281,0.08300781,0.15625,-0.34375,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,563
1695640963630,-0.9941406,0.0703125,0.087890625,-0.03125,-0.34375,-0.125,-78.875,18.3125,-179.75,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,564
1695640963670,-0.9824219,0.06542969,0.087890625,0.03125,-0.46875,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,565
1695640963710,-0.9951172,0.072265625,0.07910156,0.03125,-0.34375,-0.0625,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,566
1695640963750,-0.9980469,0.07519531,0.083984375,-0.15625,-0.34375,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,567
1695640963790,-1.0009766,0.07128906,0.09082031,-0.15625,-0.28125,-0.1875,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,568
1695640963830,-0.9941406,0.060546875,0.08886719,-0.15625,-0.03125,-0.125,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,569
1695640963870,-0.99609375,0.06542969,0.072265625,-0.09375,-0.21875,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,570
1695640963910,-0.9951172,0.06347656,0.08984375,-0.15625,-0.21875,0.0,0.0,0.0,0.0,Thingy,Standing,s1975761,,Thingy_s1975761_Standing_25-09-2023_12-23-01,571
